name,storage,lock_status,condition,price,amz,original_feed_price,amazon_price,after_amazon,sellcell_fee,shipping_fee,condition_fee,total_walkaway,profit,profit_pct,new_price,new_profit,new_profit_pct,status
GALAXY S24 FE,256gb,unlocked,good,$205.78 ,505.0,195.00,505.00,454.60,30.00,15.00,10.00,399.60,204.60,104.92%,200.00,199.60,99.80%,Already ≥ 15% profit – bumped $5.00
GALAXY S24 FE,256gb,unlocked,fair,$147.00 ,505.0,106.00,505.00,454.60,30.00,15.00,30.00,379.60,273.60,258.11%,111.00,268.60,241.98%,Already ≥ 15% profit – bumped $5.00
GALAXY S24 FE,256gb,unlocked,broken,$86.00 ,505.0,61.00,505.00,454.60,30.00,15.00,50.00,359.60,298.60,489.51%,66.00,293.60,444.85%,Already ≥ 15% profit – bumped $5.00
GALAXY S24 ULTRA,256GB,att,flawless,$353.00 ,594.0,391.00,594.00,536.48,30.00,15.00,10.00,481.48,90.48,23.14%,392.00,89.48,22.83%,Already ≥ 15% profit – bumped $1.00
GALAXY S24 ULTRA,256GB,att,good,$314.00 ,594.0,360.00,594.00,536.48,30.00,15.00,10.00,481.48,121.48,33.74%,361.00,120.48,33.37%,Already ≥ 15% profit – bumped $1.00
GALAXY S24 ULTRA,256GB,att,fair,$232.00 ,594.0,216.00,594.00,536.48,30.00,15.00,30.00,461.48,245.48,113.65%,221.00,240.48,108.81%,Already ≥ 15% profit – bumped $5.00
GALAXY S24 ULTRA,256GB,att,broken,$107.00 ,594.0,106.00,594.00,536.48,30.00,15.00,50.00,441.48,335.48,316.49%,111.00,330.48,297.73%,Already ≥ 15% profit – bumped $5.00
GALAXY S24 ULTRA,256GB,verizon,flawless,$333.00 ,594.0,334.00,594.00,536.48,30.00,15.00,10.00,481.48,147.48,44.16%,335.00,146.48,43.73%,Already ≥ 15% profit – bumped $1.00
GALAXY S24 ULTRA,256GB,verizon,good,$306.00 ,594.0,283.00,594.00,536.48,30.00,15.00,10.00,481.48,198.48,70.13%,286.00,195.48,68.35%,Already ≥ 15% profit – bumped $3.00
GALAXY S24 ULTRA,256GB,verizon,fair,$172.00 ,594.0,161.00,594.00,536.48,30.00,15.00,30.00,461.48,300.48,186.63%,166.00,295.48,178.00%,Already ≥ 15% profit – bumped $5.00
GALAXY S24 ULTRA,256GB,verizon,broken,$102.00 ,594.0,101.00,594.00,536.48,30.00,15.00,50.00,441.48,340.48,337.11%,106.00,335.48,316.49%,Already ≥ 15% profit – bumped $5.00
GALAXY S24 ULTRA,256GB,tmobile,flawless,$317.00 ,594.0,364.00,594.00,536.48,30.00,15.00,10.00,481.48,117.48,32.27%,365.00,116.48,31.91%,Already ≥ 15% profit – bumped $1.00
GALAXY S24 ULTRA,256GB,tmobile,good,$315.00 ,594.0,313.00,594.00,536.48,30.00,15.00,10.00,481.48,168.48,53.83%,316.00,165.48,52.37%,Already ≥ 15% profit – bumped $3.00
GALAXY S24 ULTRA,256GB,tmobile,fair,$182.00 ,594.0,181.00,594.00,536.48,30.00,15.00,30.00,461.48,280.48,154.96%,186.00,275.48,148.11%,Already ≥ 15% profit – bumped $5.00
GALAXY S24 ULTRA,256GB,tmobile,broken,$107.00 ,594.0,106.00,594.00,536.48,30.00,15.00,50.00,441.48,335.48,316.49%,111.00,330.48,297.73%,Already ≥ 15% profit – bumped $5.00
GALAXY S24 ULTRA,256GB,unlocked,flawless,$431.48 ,619.0,474.00,619.00,559.48,30.00,15.00,10.00,504.48,30.48,6.43%,439.00,65.48,14.92%,Repriced to hit 15% profit
GALAXY S24 ULTRA,256GB,unlocked,good,$375.00 ,619.0,417.00,619.00,559.48,30.00,15.00,10.00,504.48,87.48,20.98%,418.00,86.48,20.69%,Already ≥ 15% profit – bumped $1.00
GALAXY S24 ULTRA,256GB,unlocked,fair,$332.00 ,619.0,306.00,619.00,559.48,30.00,15.00,30.00,484.48,178.48,58.33%,309.00,175.48,56.79%,Already ≥ 15% profit – bumped $3.00
GALAXY S24 ULTRA,256GB,unlocked,broken,$157.00 ,619.0,156.00,619.00,559.48,30.00,15.00,50.00,464.48,308.48,197.74%,161.00,303.48,188.50%,Already ≥ 15% profit – bumped $5.00
GALAXY S24 ULTRA,512GB,att,flawless,$398.00 ,674.0,401.00,674.00,610.08,30.00,15.00,10.00,555.08,154.08,38.42%,402.00,153.08,38.08%,Already ≥ 15% profit – bumped $1.00
GALAXY S24 ULTRA,512GB,att,good,$337.00 ,674.0,340.00,674.00,610.08,30.00,15.00,10.00,555.08,215.08,63.26%,343.00,212.08,61.83%,Already ≥ 15% profit – bumped $3.00
GALAXY S24 ULTRA,512GB,att,fair,$252.00 ,674.0,236.00,674.00,610.08,30.00,15.00,30.00,535.08,299.08,126.73%,241.00,294.08,122.02%,Already ≥ 15% profit – bumped $5.00
GALAXY S24 ULTRA,512GB,att,broken,$122.00 ,674.0,116.00,674.00,610.08,30.00,15.00,50.00,515.08,399.08,344.03%,121.00,394.08,325.69%,Already ≥ 15% profit – bumped $5.00
GALAXY S24 ULTRA,512GB,verizon,flawless,$360.00 ,674.0,364.00,674.00,610.08,30.00,15.00,10.00,555.08,191.08,52.49%,367.00,188.08,51.25%,Already ≥ 15% profit – bumped $3.00
GALAXY S24 ULTRA,512GB,verizon,good,$309.00 ,674.0,309.00,674.00,610.08,30.00,15.00,10.00,555.08,246.08,79.64%,314.00,241.08,76.78%,Already ≥ 15% profit – bumped $5.00
GALAXY S24 ULTRA,512GB,verizon,fair,$212.00 ,674.0,211.00,674.00,610.08,30.00,15.00,30.00,535.08,324.08,153.59%,216.00,319.08,147.72%,Already ≥ 15% profit – bumped $5.00
GALAXY S24 ULTRA,512GB,verizon,broken,$112.00 ,674.0,101.00,674.00,610.08,30.00,15.00,50.00,515.08,414.08,409.98%,106.00,409.08,385.92%,Already ≥ 15% profit – bumped $5.00
GALAXY S24 ULTRA,512GB,tmobile,flawless,$362.00 ,674.0,369.00,674.00,610.08,30.00,15.00,10.00,555.08,186.08,50.43%,372.00,183.08,49.22%,Already ≥ 15% profit – bumped $3.00
GALAXY S24 ULTRA,512GB,tmobile,good,$293.00 ,674.0,313.00,674.00,610.08,30.00,15.00,10.00,555.08,242.08,77.34%,318.00,237.08,74.55%,Already ≥ 15% profit – bumped $5.00
GALAXY S24 ULTRA,512GB,tmobile,fair,$202.00 ,674.0,196.00,674.00,610.08,30.00,15.00,30.00,535.08,339.08,173.00%,201.00,334.08,166.21%,Already ≥ 15% profit – bumped $5.00
GALAXY S24 ULTRA,512GB,tmobile,broken,$122.00 ,674.0,116.00,674.00,610.08,30.00,15.00,50.00,515.08,399.08,344.03%,121.00,394.08,325.69%,Already ≥ 15% profit – bumped $5.00
GALAXY S24 ULTRA,512GB,unlocked,flawless,$455.48 ,699.0,483.00,699.00,633.08,30.00,15.00,10.00,578.08,95.08,19.69%,484.00,94.08,19.44%,Already ≥ 15% profit – bumped $1.00
GALAXY S24 ULTRA,512GB,unlocked,good,$421.00 ,699.0,435.00,699.00,633.08,30.00,15.00,10.00,578.08,143.08,32.89%,436.00,142.08,32.59%,Already ≥ 15% profit – bumped $1.00
GALAXY S24 ULTRA,512GB,unlocked,fair,$352.00 ,699.0,326.00,699.00,633.08,30.00,15.00,30.00,558.08,232.08,71.19%,329.00,229.08,69.63%,Already ≥ 15% profit – bumped $3.00
GALAXY S24 ULTRA,512GB,unlocked,broken,$172.00 ,699.0,166.00,699.00,633.08,30.00,15.00,50.00,538.08,372.08,224.14%,171.00,367.08,214.67%,Already ≥ 15% profit – bumped $5.00
GALAXY S24 ULTRA,1TB,att,flawless,$398.00 ,772.0,461.00,772.00,700.24,30.00,15.00,10.00,645.24,184.24,39.97%,462.00,183.24,39.66%,Already ≥ 15% profit – bumped $1.00
GALAXY S24 ULTRA,1TB,att,good,$337.00 ,772.0,391.00,772.00,700.24,30.00,15.00,10.00,645.24,254.24,65.02%,394.00,251.24,63.77%,Already ≥ 15% profit – bumped $3.00
GALAXY S24 ULTRA,1TB,att,fair,$252.00 ,772.0,296.00,772.00,700.24,30.00,15.00,30.00,625.24,329.24,111.23%,301.00,324.24,107.72%,Already ≥ 15% profit – bumped $5.00
GALAXY S24 ULTRA,1TB,att,broken,$122.00 ,772.0,131.00,772.00,700.24,30.00,15.00,50.00,605.24,474.24,362.02%,136.00,469.24,345.03%,Already ≥ 15% profit – bumped $5.00
GALAXY S24 ULTRA,1TB,verizon,flawless,$360.00 ,772.0,393.00,772.00,700.24,30.00,15.00,10.00,645.24,252.24,64.18%,396.00,249.24,62.94%,Already ≥ 15% profit – bumped $3.00
GALAXY S24 ULTRA,1TB,verizon,good,$309.00 ,772.0,334.00,772.00,700.24,30.00,15.00,10.00,645.24,311.24,93.19%,339.00,306.24,90.34%,Already ≥ 15% profit – bumped $5.00
GALAXY S24 ULTRA,1TB,verizon,fair,$212.00 ,772.0,215.00,772.00,700.24,30.00,15.00,30.00,625.24,410.24,190.81%,220.00,405.24,184.20%,Already ≥ 15% profit – bumped $5.00
GALAXY S24 ULTRA,1TB,verizon,broken,$112.00 ,772.0,101.00,772.00,700.24,30.00,15.00,50.00,605.24,504.24,499.25%,106.00,499.24,470.98%,Already ≥ 15% profit – bumped $5.00
GALAXY S24 ULTRA,1TB,tmobile,flawless,$362.00 ,772.0,429.00,772.00,700.24,30.00,15.00,10.00,645.24,216.24,50.41%,432.00,213.24,49.36%,Already ≥ 15% profit – bumped $3.00
GALAXY S24 ULTRA,1TB,tmobile,good,$293.00 ,772.0,364.00,772.00,700.24,30.00,15.00,10.00,645.24,281.24,77.26%,369.00,276.24,74.86%,Already ≥ 15% profit – bumped $5.00
GALAXY S24 ULTRA,1TB,tmobile,fair,$202.00 ,772.0,256.00,772.00,700.24,30.00,15.00,30.00,625.24,369.24,144.23%,261.00,364.24,139.56%,Already ≥ 15% profit – bumped $5.00
GALAXY S24 ULTRA,1TB,tmobile,broken,$122.00 ,772.0,131.00,772.00,700.24,30.00,15.00,50.00,605.24,474.24,362.02%,136.00,469.24,345.03%,Already ≥ 15% profit – bumped $5.00
GALAXY S24 ULTRA,1TB,unlocked,flawless,$455.48 ,797.0,538.00,797.00,723.24,30.00,15.00,10.00,668.24,130.24,24.21%,539.00,129.24,23.98%,Already ≥ 15% profit – bumped $1.00
GALAXY S24 ULTRA,1TB,unlocked,good,$421.00 ,797.0,480.00,797.00,723.24,30.00,15.00,10.00,668.24,188.24,39.22%,481.00,187.24,38.93%,Already ≥ 15% profit – bumped $1.00
GALAXY S24 ULTRA,1TB,unlocked,fair,$352.00 ,797.0,386.00,797.00,723.24,30.00,15.00,30.00,648.24,262.24,67.94%,389.00,259.24,66.64%,Already ≥ 15% profit – bumped $3.00
GALAXY S24 ULTRA,1TB,unlocked,broken,$172.00 ,797.0,181.00,797.00,723.24,30.00,15.00,50.00,628.24,447.24,247.09%,186.00,442.24,237.76%,Already ≥ 15% profit – bumped $5.00
GALAXY S24+,256GB,att,flawless,$264.00 ,404.0,225.00,404.00,361.68,28.93,15.00,10.00,307.75,82.75,36.78%,226.00,81.75,36.17%,Already ≥ 15% profit – bumped $1.00
GALAXY S24+,256GB,att,good,$231.00 ,404.0,180.00,404.00,361.68,28.93,15.00,10.00,307.75,127.75,70.97%,183.00,124.75,68.17%,Already ≥ 15% profit – bumped $3.00
GALAXY S24+,256GB,att,fair,$147.00 ,404.0,106.00,404.00,361.68,28.93,15.00,30.00,287.75,181.75,171.46%,111.00,176.75,159.23%,Already ≥ 15% profit – bumped $5.00
GALAXY S24+,256GB,att,broken,$91.00 ,404.0,71.00,404.00,361.68,28.93,15.00,50.00,267.75,196.75,277.11%,76.00,191.75,252.30%,Already ≥ 15% profit – bumped $5.00
GALAXY S24+,256GB,verizon,flawless,$242.00 ,404.0,219.00,404.00,361.68,28.93,15.00,10.00,307.75,88.75,40.52%,220.00,87.75,39.88%,Already ≥ 15% profit – bumped $1.00
GALAXY S24+,256GB,verizon,good,$223.00 ,404.0,177.00,404.00,361.68,28.93,15.00,10.00,307.75,130.75,73.87%,180.00,127.75,70.97%,Already ≥ 15% profit – bumped $3.00
GALAXY S24+,256GB,verizon,fair,$152.00 ,404.0,116.00,404.00,361.68,28.93,15.00,30.00,287.75,171.75,148.06%,121.00,166.75,137.81%,Already ≥ 15% profit – bumped $5.00
GALAXY S24+,256GB,verizon,broken,$86.00 ,404.0,66.00,404.00,361.68,28.93,15.00,50.00,267.75,201.75,305.68%,71.00,196.75,277.11%,Already ≥ 15% profit – bumped $5.00
GALAXY S24+,256GB,tmobile,flawless,$231.00 ,404.0,213.00,404.00,361.68,28.93,15.00,10.00,307.75,94.75,44.48%,214.00,93.75,43.81%,Already ≥ 15% profit – bumped $1.00
GALAXY S24+,256GB,tmobile,good,$211.00 ,404.0,170.00,404.00,361.68,28.93,15.00,10.00,307.75,137.75,81.03%,175.00,132.75,75.85%,Already ≥ 15% profit – bumped $5.00
GALAXY S24+,256GB,tmobile,fair,$142.00 ,404.0,106.00,404.00,361.68,28.93,15.00,30.00,287.75,181.75,171.46%,111.00,176.75,159.23%,Already ≥ 15% profit – bumped $5.00
GALAXY S24+,256GB,tmobile,broken,$77.00 ,404.0,56.00,404.00,361.68,28.93,15.00,50.00,267.75,211.75,378.12%,61.00,206.75,338.93%,Already ≥ 15% profit – bumped $5.00
GALAXY S24+,256GB,unlocked,flawless,$287.48 ,429.0,289.00,429.00,384.68,30.00,15.00,10.00,329.68,40.68,14.08%,287.00,42.68,14.87%,Repriced to hit 15% profit
GALAXY S24+,256GB,unlocked,good,$287.48 ,429.0,251.00,429.00,384.68,30.00,15.00,10.00,329.68,78.68,31.35%,252.00,77.68,30.83%,Already ≥ 15% profit – bumped $1.00
GALAXY S24+,256GB,unlocked,fair,$222.00 ,429.0,166.00,429.00,384.68,30.00,15.00,30.00,309.68,143.68,86.55%,171.00,138.68,81.10%,Already ≥ 15% profit – bumped $5.00
GALAXY S24+,256GB,unlocked,broken,$107.00 ,429.0,86.00,429.00,384.68,30.00,15.00,50.00,289.68,203.68,236.84%,91.00,198.68,218.33%,Already ≥ 15% profit – bumped $5.00
GALAXY S24+,512GB,att,flawless,$336.00 ,484.0,278.00,484.00,435.28,30.00,15.00,10.00,380.28,102.28,36.79%,279.00,101.28,36.30%,Already ≥ 15% profit – bumped $1.00
GALAXY S24+,512GB,att,good,$281.00 ,484.0,234.00,484.00,435.28,30.00,15.00,10.00,380.28,146.28,62.51%,237.00,143.28,60.46%,Already ≥ 15% profit – bumped $3.00
GALAXY S24+,512GB,att,fair,$217.00 ,484.0,134.00,484.00,435.28,30.00,15.00,30.00,360.28,226.28,168.87%,139.00,221.28,159.19%,Already ≥ 15% profit – bumped $5.00
GALAXY S24+,512GB,att,broken,$101.00 ,484.0,76.00,484.00,435.28,30.00,15.00,50.00,340.28,264.28,347.74%,81.00,259.28,320.10%,Already ≥ 15% profit – bumped $5.00
GALAXY S24+,512GB,verizon,flawless,$284.00 ,484.0,269.00,484.00,435.28,30.00,15.00,10.00,380.28,111.28,41.37%,270.00,110.28,40.84%,Already ≥ 15% profit – bumped $1.00
GALAXY S24+,512GB,verizon,good,$259.00 ,484.0,215.00,484.00,435.28,30.00,15.00,10.00,380.28,165.28,76.87%,220.00,160.28,72.85%,Already ≥ 15% profit – bumped $5.00
GALAXY S24+,512GB,verizon,fair,$187.00 ,484.0,118.00,484.00,435.28,30.00,15.00,30.00,360.28,242.28,205.32%,123.00,237.28,192.91%,Already ≥ 15% profit – bumped $5.00
GALAXY S24+,512GB,verizon,broken,$101.00 ,484.0,76.00,484.00,435.28,30.00,15.00,50.00,340.28,264.28,347.74%,81.00,259.28,320.10%,Already ≥ 15% profit – bumped $5.00
GALAXY S24+,512GB,tmobile,flawless,$273.00 ,484.0,251.00,484.00,435.28,30.00,15.00,10.00,380.28,129.28,51.51%,254.00,126.28,49.72%,Already ≥ 15% profit – bumped $3.00
GALAXY S24+,512GB,tmobile,good,$251.00 ,484.0,208.00,484.00,435.28,30.00,15.00,10.00,380.28,172.28,82.83%,213.00,167.28,78.54%,Already ≥ 15% profit – bumped $5.00
GALAXY S24+,512GB,tmobile,fair,$192.00 ,484.0,119.00,484.00,435.28,30.00,15.00,30.00,360.28,241.28,202.76%,124.00,236.28,190.55%,Already ≥ 15% profit – bumped $5.00
GALAXY S24+,512GB,tmobile,broken,$82.00 ,484.0,66.00,484.00,435.28,30.00,15.00,50.00,340.28,274.28,415.58%,71.00,269.28,379.27%,Already ≥ 15% profit – bumped $5.00
GALAXY S24+,512GB,unlocked,flawless,$371.48 ,509.0,335.00,509.00,458.28,30.00,15.00,10.00,403.28,68.28,20.38%,336.00,67.28,20.02%,Already ≥ 15% profit – bumped $1.00
GALAXY S24+,512GB,unlocked,good,$351.00 ,509.0,299.00,509.00,458.28,30.00,15.00,10.00,403.28,104.28,34.88%,300.00,103.28,34.43%,Already ≥ 15% profit – bumped $1.00
GALAXY S24+,512GB,unlocked,fair,$292.00 ,509.0,206.00,509.00,458.28,30.00,15.00,30.00,383.28,177.28,86.06%,211.00,172.28,81.65%,Already ≥ 15% profit – bumped $5.00
GALAXY S24+,512GB,unlocked,broken,$117.00 ,509.0,96.00,509.00,458.28,30.00,15.00,50.00,363.28,267.28,278.42%,101.00,262.28,259.68%,Already ≥ 15% profit – bumped $5.00
GALAXY S25,128GB,att,flawless,$295.48 ,374.0,294.00,374.00,334.08,26.73,15.00,10.00,282.35,-11.65,-3.96%,246.00,36.35,14.78%,Repriced to hit 15% profit
GALAXY S25,128GB,att,good,$275.00 ,374.0,255.00,374.00,334.08,26.73,15.00,10.00,282.35,27.35,10.73%,246.00,36.35,14.78%,Repriced to hit 15% profit
GALAXY S25,128GB,att,fair,$177.00 ,374.0,141.00,374.00,334.08,26.73,15.00,30.00,262.35,121.35,86.07%,146.00,116.35,79.69%,Already ≥ 15% profit – bumped $5.00
GALAXY S25,128GB,att,broken,$81.00 ,374.0,76.00,374.00,334.08,26.73,15.00,50.00,242.35,166.35,218.89%,81.00,161.35,199.20%,Already ≥ 15% profit – bumped $5.00
GALAXY S25,128GB,verizon,flawless,$295.48 ,374.0,273.00,374.00,334.08,26.73,15.00,10.00,282.35,9.35,3.43%,246.00,36.35,14.78%,Repriced to hit 15% profit
GALAXY S25,128GB,verizon,good,$258.00 ,374.0,232.00,374.00,334.08,26.73,15.00,10.00,282.35,50.35,21.70%,233.00,49.35,21.18%,Already ≥ 15% profit – bumped $1.00
GALAXY S25,128GB,verizon,fair,$169.00 ,374.0,133.00,374.00,334.08,26.73,15.00,30.00,262.35,129.35,97.26%,138.00,124.35,90.11%,Already ≥ 15% profit – bumped $5.00
GALAXY S25,128GB,verizon,broken,$81.00 ,374.0,76.00,374.00,334.08,26.73,15.00,50.00,242.35,166.35,218.89%,81.00,161.35,199.20%,Already ≥ 15% profit – bumped $5.00
GALAXY S25,128GB,tmobile,flawless,$284.00 ,374.0,248.00,374.00,334.08,26.73,15.00,10.00,282.35,34.35,13.85%,246.00,36.35,14.78%,Repriced to hit 15% profit
GALAXY S25,128GB,tmobile,good,$240.00 ,374.0,210.00,374.00,334.08,26.73,15.00,10.00,282.35,72.35,34.45%,211.00,71.35,33.82%,Already ≥ 15% profit – bumped $1.00
GALAXY S25,128GB,tmobile,fair,$152.00 ,374.0,131.00,374.00,334.08,26.73,15.00,30.00,262.35,131.35,100.27%,136.00,126.35,92.91%,Already ≥ 15% profit – bumped $5.00
GALAXY S25,128GB,tmobile,broken,$76.00 ,374.0,71.00,374.00,334.08,26.73,15.00,50.00,242.35,171.35,241.34%,76.00,166.35,218.89%,Already ≥ 15% profit – bumped $5.00
GALAXY S25,128GB,unlocked,flawless,$295.48 ,399.0,315.00,399.00,357.08,28.57,15.00,10.00,303.51,-11.49,-3.65%,264.00,39.51,14.97%,Repriced to hit 15% profit
GALAXY S25,128GB,unlocked,good,$295.48 ,399.0,291.00,399.00,357.08,28.57,15.00,10.00,303.51,12.51,4.30%,264.00,39.51,14.97%,Repriced to hit 15% profit
GALAXY S25,128GB,unlocked,fair,$252.00 ,399.0,216.00,399.00,357.08,28.57,15.00,30.00,283.51,67.51,31.26%,217.00,66.51,30.65%,Already ≥ 15% profit – bumped $1.00
GALAXY S25,128GB,unlocked,broken,$87.00 ,399.0,100.00,399.00,357.08,28.57,15.00,50.00,263.51,163.51,163.51%,105.00,158.51,150.97%,Already ≥ 15% profit – bumped $5.00
GALAXY S25,256gb,att,flawless,$344.00 ,552.0,322.00,552.00,497.84,30.00,15.00,10.00,442.84,120.84,37.53%,323.00,119.84,37.10%,Already ≥ 15% profit – bumped $1.00
GALAXY S25,256gb,att,good,$290.00 ,552.0,273.00,552.00,497.84,30.00,15.00,10.00,442.84,169.84,62.21%,276.00,166.84,60.45%,Already ≥ 15% profit – bumped $3.00
GALAXY S25,256gb,att,fair,$207.00 ,552.0,181.00,552.00,497.84,30.00,15.00,30.00,422.84,241.84,133.61%,186.00,236.84,127.33%,Already ≥ 15% profit – bumped $5.00
GALAXY S25,256gb,att,broken,$91.00 ,552.0,86.00,552.00,497.84,30.00,15.00,50.00,402.84,316.84,368.42%,91.00,311.84,342.68%,Already ≥ 15% profit – bumped $5.00
GALAXY S25,256gb,verizon,flawless,$323.00 ,552.0,303.00,552.00,497.84,30.00,15.00,10.00,442.84,139.84,46.15%,306.00,136.84,44.72%,Already ≥ 15% profit – bumped $3.00
GALAXY S25,256gb,verizon,good,$283.00 ,552.0,257.00,552.00,497.84,30.00,15.00,10.00,442.84,185.84,72.31%,260.00,182.84,70.32%,Already ≥ 15% profit – bumped $3.00
GALAXY S25,256gb,verizon,fair,$169.00 ,552.0,131.00,552.00,497.84,30.00,15.00,30.00,422.84,291.84,222.78%,136.00,286.84,210.91%,Already ≥ 15% profit – bumped $5.00
GALAXY S25,256gb,verizon,broken,$91.00 ,552.0,86.00,552.00,497.84,30.00,15.00,50.00,402.84,316.84,368.42%,91.00,311.84,342.68%,Already ≥ 15% profit – bumped $5.00
GALAXY S25,256gb,tmobile,flawless,$316.00 ,552.0,292.00,552.00,497.84,30.00,15.00,10.00,442.84,150.84,51.66%,295.00,147.84,50.12%,Already ≥ 15% profit – bumped $3.00
GALAXY S25,256gb,tmobile,good,$267.00 ,552.0,248.00,552.00,497.84,30.00,15.00,10.00,442.84,194.84,78.56%,253.00,189.84,75.04%,Already ≥ 15% profit – bumped $5.00
GALAXY S25,256gb,tmobile,fair,$182.00 ,552.0,156.00,552.00,497.84,30.00,15.00,30.00,422.84,266.84,171.05%,161.00,261.84,162.63%,Already ≥ 15% profit – bumped $5.00
GALAXY S25,256gb,tmobile,broken,$86.00 ,552.0,81.00,552.00,497.84,30.00,15.00,50.00,402.84,321.84,397.33%,86.00,316.84,368.42%,Already ≥ 15% profit – bumped $5.00
GALAXY S25,256gb,unlocked,flawless,$375.48 ,577.0,374.00,577.00,520.84,30.00,15.00,10.00,465.84,91.84,24.56%,375.00,90.84,24.22%,Already ≥ 15% profit – bumped $1.00
GALAXY S25,256gb,unlocked,good,$351.00 ,577.0,330.00,577.00,520.84,30.00,15.00,10.00,465.84,135.84,41.16%,331.00,134.84,40.74%,Already ≥ 15% profit – bumped $1.00
GALAXY S25,256gb,unlocked,fair,$282.00 ,577.0,256.00,577.00,520.84,30.00,15.00,30.00,445.84,189.84,74.16%,259.00,186.84,72.14%,Already ≥ 15% profit – bumped $3.00
GALAXY S25,256gb,unlocked,broken,$97.00 ,577.0,115.00,577.00,520.84,30.00,15.00,50.00,425.84,310.84,270.30%,120.00,305.84,254.87%,Already ≥ 15% profit – bumped $5.00
GALAXY S25 EDGE,256gb,att,flawless,$367.00 ,504.0,321.00,504.00,453.68,30.00,15.00,10.00,398.68,77.68,24.20%,322.00,76.68,23.81%,Already ≥ 15% profit – bumped $1.00
GALAXY S25 EDGE,256gb,att,good,$316.00 ,504.0,279.00,504.00,453.68,30.00,15.00,10.00,398.68,119.68,42.90%,280.00,118.68,42.39%,Already ≥ 15% profit – bumped $1.00
GALAXY S25 EDGE,256gb,att,fair,$227.00 ,504.0,191.00,504.00,453.68,30.00,15.00,30.00,378.68,187.68,98.26%,196.00,182.68,93.20%,Already ≥ 15% profit – bumped $5.00
GALAXY S25 EDGE,256gb,att,broken,$92.00 ,504.0,91.00,504.00,453.68,30.00,15.00,50.00,358.68,267.68,294.15%,96.00,262.68,273.63%,Already ≥ 15% profit – bumped $5.00
GALAXY S25 EDGE,256gb,verizon,flawless,$363.00 ,504.0,325.00,504.00,453.68,30.00,15.00,10.00,398.68,73.68,22.67%,326.00,72.68,22.29%,Already ≥ 15% profit – bumped $1.00
GALAXY S25 EDGE,256gb,verizon,good,$312.00 ,504.0,279.00,504.00,453.68,30.00,15.00,10.00,398.68,119.68,42.90%,280.00,118.68,42.39%,Already ≥ 15% profit – bumped $1.00
GALAXY S25 EDGE,256gb,verizon,fair,$202.00 ,504.0,191.00,504.00,453.68,30.00,15.00,30.00,378.68,187.68,98.26%,196.00,182.68,93.20%,Already ≥ 15% profit – bumped $5.00
GALAXY S25 EDGE,256gb,verizon,broken,$87.00 ,504.0,86.00,504.00,453.68,30.00,15.00,50.00,358.68,272.68,317.07%,91.00,267.68,294.15%,Already ≥ 15% profit – bumped $5.00
GALAXY S25 EDGE,256gb,tmobile,flawless,$392.00 ,504.0,341.00,504.00,453.68,30.00,15.00,10.00,398.68,57.68,16.91%,342.00,56.68,16.57%,Already ≥ 15% profit – bumped $1.00
GALAXY S25 EDGE,256gb,tmobile,good,$341.00 ,504.0,293.00,504.00,453.68,30.00,15.00,10.00,398.68,105.68,36.07%,294.00,104.68,35.61%,Already ≥ 15% profit – bumped $1.00
GALAXY S25 EDGE,256gb,tmobile,fair,$252.00 ,504.0,206.00,504.00,453.68,30.00,15.00,30.00,378.68,172.68,83.83%,211.00,167.68,79.47%,Already ≥ 15% profit – bumped $5.00
GALAXY S25 EDGE,256gb,tmobile,broken,$87.00 ,504.0,86.00,504.00,453.68,30.00,15.00,50.00,358.68,272.68,317.07%,91.00,267.68,294.15%,Already ≥ 15% profit – bumped $5.00
GALAXY S25 EDGE,256gb,unlocked,flawless,$399.48 ,529.0,421.00,529.00,476.68,30.00,15.00,10.00,421.68,0.68,0.16%,367.00,54.68,14.90%,Repriced to hit 15% profit
GALAXY S25 EDGE,256gb,unlocked,good,$399.48 ,529.0,371.00,529.00,476.68,30.00,15.00,10.00,421.68,50.68,13.66%,367.00,54.68,14.90%,Repriced to hit 15% profit
GALAXY S25 EDGE,256gb,unlocked,fair,$352.00 ,529.0,306.00,529.00,476.68,30.00,15.00,30.00,401.68,95.68,31.27%,307.00,94.68,30.84%,Already ≥ 15% profit – bumped $1.00
GALAXY S25 EDGE,256gb,unlocked,broken,$107.00 ,529.0,124.00,529.00,476.68,30.00,15.00,50.00,381.68,257.68,207.81%,129.00,252.68,195.88%,Already ≥ 15% profit – bumped $5.00
GALAXY S25 EDGE,512GB,att,flawless,$392.00 ,589.0,340.00,589.00,531.88,30.00,15.00,10.00,476.88,136.88,40.26%,341.00,135.88,39.85%,Already ≥ 15% profit – bumped $1.00
